Mã,Tên,Tên Tiếng Anh,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
2191,Xã Xuân Dương,,Xã,66,Huyện Na Rì,6,Tỉnh Bắc Kạn
2194,Xã Đổng Xá,,Xã,66,Huyện Na Rì,6,Tỉnh Bắc Kạn
2197,Xã Liêm Thuỷ,,Xã,66,Huyện Na Rì,6,Tỉnh Bắc Kạn
2200,Phường Phan Thiết,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2203,Phường Minh Xuân,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2206,Phường Tân Quang,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2209,Xã Tràng Đà,,Xã,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2212,Phường Nông Tiến,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2215,Phường Ỷ La,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2216,Phường Tân Hà,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2218,Phường Hưng Thành,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2497,Xã Kim Phú,,Xã,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2503,Xã An Khang,,Xã,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2509,Phường Mỹ Lâm,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2512,Phường An Tường,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2515,Xã Lưỡng Vượng,,Xã,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2521,Xã Thái Long,,Xã,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2524,Phường Đội Cấn,,Phường,70,Thành phố Tuyên Quang,8,Tỉnh Tuyên Quang
2233,Xã Phúc Yên,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2242,Xã Xuân Lập,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2251,Xã Khuôn Hà,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2266,Thị trấn Lăng Can,,Thị trấn,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2269,Xã Thượng Lâm,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2290,Xã Bình An,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2293,Xã Hồng Quang,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2296,Xã Thổ Bình,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2299,Xã Phúc Sơn,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2302,Xã Minh Quang,,Xã,71,Huyện Lâm Bình,8,Tỉnh Tuyên Quang
2221,Thị trấn Na Hang,,Thị trấn,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2227,Xã Sinh Long,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2230,Xã Thượng Giáp,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2239,Xã Thượng Nông,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2245,Xã Côn Lôn,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2248,Xã Yên Hoa,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2254,Xã Hồng Thái,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2260,Xã Đà Vị,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2263,Xã Khau Tinh,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2275,Xã Sơn Phú,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2281,Xã Năng Khả,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2284,Xã Thanh Tương,,Xã,72,Huyện Na Hang,8,Tỉnh Tuyên Quang
2287,Thị trấn Vĩnh Lộc,,Thị trấn,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2305,Xã Trung Hà,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2308,Xã Tân Mỹ,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2311,Xã Hà Lang,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2314,Xã Hùng Mỹ,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2317,Xã Yên Lập,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2320,Xã Tân An,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2323,Xã Bình Phú,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2326,Xã Xuân Quang,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2329,Xã Ngọc Hội,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2332,Xã Phú Bình,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2335,Xã Hòa Phú,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2338,Xã Phúc Thịnh,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2341,Xã Kiên Đài,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2344,Xã Tân Thịnh,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2347,Xã Trung Hòa,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2350,Xã Kim Bình,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2353,Xã Hòa An,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2356,Xã Vinh Quang,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2359,Xã Tri Phú,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2362,Xã Nhân Lý,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2365,Xã Yên Nguyên,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2368,Xã Linh Phú,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2371,Xã Bình Nhân,,Xã,73,Huyện Chiêm Hóa,8,Tỉnh Tuyên Quang
2374,Thị trấn Tân Yên,,Thị trấn,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2377,Xã Yên Thuận,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2380,Xã Bạch Xa,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2383,Xã Minh Khương,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2386,Xã Yên Lâm,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2389,Xã Minh Dân,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2392,Xã Phù Lưu,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2395,Xã Minh Hương,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2398,Xã Yên Phú,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2401,Xã Tân Thành,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2404,Xã Bình Xa,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2407,Xã Thái Sơn,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2410,Xã Nhân Mục,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2413,Xã Thành Long,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2416,Xã Bằng Cốc,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2419,Xã Thái Hòa,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2422,Xã Đức Ninh,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2425,Xã Hùng Đức,,Xã,74,Huyện Hàm Yên,8,Tỉnh Tuyên Quang
2431,Xã Quí Quân,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2434,Xã Lực Hành,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2437,Xã Kiến Thiết,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2440,Xã Trung Minh,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2443,Xã Chiêu Yên,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2446,Xã Trung Trực,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2449,Xã Xuân Vân,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2452,Xã Phúc Ninh,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2455,Xã Hùng Lợi,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2458,Xã Trung Sơn,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2461,Xã Tân Tiến,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2464,Xã Tứ Quận,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2467,Xã Đạo Viện,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2470,Xã Tân Long,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2473,Thị trấn Yên Sơn,,Thị trấn,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2476,Xã Kim Quan,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2479,Xã Lang Quán,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2482,Xã Phú Thịnh,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2485,Xã Công Đa,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2488,Xã Trung Môn,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2491,Xã Chân Sơn,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2494,Xã Thái Bình,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2500,Xã Tiến Bộ,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2506,Xã Mỹ Bằng,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2518,Xã Hoàng Khai,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2527,Xã Nhữ Hán,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2530,Xã Nhữ Khê,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2533,Xã Đội Bình,,Xã,75,Huyện Yên Sơn,8,Tỉnh Tuyên Quang
2536,Thị trấn Sơn Dương,,Thị trấn,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2539,Xã Trung Yên,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2542,Xã Minh Thanh,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2545,Xã Tân Trào,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2548,Xã Vĩnh Lợi,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2551,Xã Thượng Ấm,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2554,Xã Bình Yên,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2557,Xã Lương Thiện,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2560,Xã Tú Thịnh,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2563,Xã Cấp Tiến,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2566,Xã Hợp Thành,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2569,Xã Phúc Ứng,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2572,Xã Đông Thọ,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2575,Xã Kháng Nhật,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2578,Xã Hợp Hòa,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2584,Xã Quyết Thắng,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2587,Xã Đồng Quý,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2590,Xã Tân Thanh,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2593,Xã Vân Sơn,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2596,Xã Văn Phú,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2599,Xã Chi Thiết,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2602,Xã Đông Lợi,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2605,Xã Thiện Kế,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2608,Xã Hồng Lạc,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2611,Xã Phú Lương,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2614,Xã Ninh Lai,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2617,Xã Đại Phú,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2620,Xã Sơn Nam,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2623,Xã Hào Phú,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2626,Xã Tam Đa,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2632,Xã Trường Sinh,,Xã,76,Huyện Sơn Dương,8,Tỉnh Tuyên Quang
2635,Phường Duyên Hải,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2641,Phường Lào Cai,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2644,Phường Cốc Lếu,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2647,Phường Kim Tân,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2650,Phường Bắc Lệnh,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2653,Phường Pom Hán,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2656,Phường Xuân Tăng,,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2658,Phường Bình Minh,Binh Minh Commune,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2659,Xã Thống Nhất,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2662,Xã Đồng Tuyển,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2665,Xã Vạn Hoà,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2668,Phường Bắc Cường,Bac Cuong Commune,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2671,Phường Nam Cường,Nam Cuong Commune,Phường,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2674,Xã Cam Đường,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2677,Xã Tả Phời,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2680,Xã Hợp Thành,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2746,Xã Cốc San,,Xã,80,Thành phố Lào Cai,10,Tỉnh Lào Cai
2683,Thị trấn Bát Xát,,Thị trấn,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2686,Xã A Mú Sung,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2689,Xã Nậm Chạc,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2692,Xã A Lù,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2695,Xã Trịnh Tường,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2701,Xã Y Tý,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2704,Xã Cốc Mỳ,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2707,Xã Dền Sáng,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2710,Xã Bản Vược,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2713,Xã Sàng Ma Sáo,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2716,Xã Bản Qua,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2719,Xã Mường Vi,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2722,Xã Dền Thàng,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2725,Xã Bản Xèo,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2728,Xã Mường Hum,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2731,Xã Trung Lèng Hồ,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2734,Xã Quang Kim,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2737,Xã Pa Cheo,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2740,Xã Nậm Pung,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2743,Xã Phìn Ngan,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2749,Xã Tòng Sành,,Xã,82,Huyện Bát Xát,10,Tỉnh Lào Cai
2752,Xã Pha Long,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2755,Xã Tả Ngải Chồ,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2758,Xã Tung Chung Phố,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2761,Thị trấn Mường Khương,,Thị trấn,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2764,Xã Dìn Chin,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2767,Xã Tả Gia Khâu,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2770,Xã Nậm Chảy,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2773,Xã Nấm Lư,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2776,Xã Lùng Khấu Nhin,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2779,Xã Thanh Bình,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2782,Xã Cao Sơn,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2785,Xã Lùng Vai,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2788,Xã Bản Lầu,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2791,Xã La Pan Tẩn,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2794,Xã Tả Thàng,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2797,Xã Bản Sen,,Xã,83,Huyện Mường Khương,10,Tỉnh Lào Cai
2800,Xã Nàn Sán,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2803,Xã Thào Chư Phìn,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2806,Xã Bản Mế,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2809,Thị trấn Si Ma Cai,,Thị trấn,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2812,Xã Sán Chải,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2818,Xã Lùng Thẩn,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2821,Xã Cán Cấu,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2824,Xã Sín Chéng,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2827,Xã Quan Hồ Thẩn,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2836,Xã Nàn Xín,,Xã,84,Huyện Si Ma Cai,10,Tỉnh Lào Cai
2839,Thị trấn Bắc Hà,,Thị trấn,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2842,Xã Lùng Cải,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2848,Xã Lùng Phình,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2851,Xã Tả Van Chư,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2854,Xã Tả Củ Tỷ,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2857,Xã Thải Giàng Phố,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2863,Xã Hoàng Thu Phố,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2866,Xã Bản Phố,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2869,Xã Bản Liền,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2872,Xã Tà Chải,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2875,Xã Na Hối,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2878,Xã Cốc Ly,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2881,Xã Nậm Mòn,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2884,Xã Nậm Đét,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2887,Xã Nậm Khánh,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2890,Xã Bảo Nhai,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2893,Xã Nậm Lúc,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2896,Xã Cốc Lầu,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2899,Xã Bản Cái,,Xã,85,Huyện Bắc Hà,10,Tỉnh Lào Cai
2902,Thị trấn N.T Phong Hải,,Thị trấn,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2905,Thị trấn Phố Lu,,Thị trấn,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2908,Thị trấn Tằng Loỏng,,Thị trấn,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2911,Xã Bản Phiệt,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2914,Xã Bản Cầm,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2917,Xã Thái Niên,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2920,Xã Phong Niên,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2923,Xã Gia Phú,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2926,Xã Xuân Quang,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2929,Xã Sơn Hải,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2932,Xã Xuân Giao,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2935,Xã Trì Quang,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2938,Xã Sơn Hà,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2944,Xã Phú Nhuận,,Xã,86,Huyện Bảo Thắng,10,Tỉnh Lào Cai
2947,Thị trấn Phố Ràng,,Thị trấn,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2950,Xã Tân Tiến,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2953,Xã Nghĩa Đô,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2956,Xã Vĩnh Yên,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2959,Xã Điện Quan,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2962,Xã Xuân Hoà,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2965,Xã Tân Dương,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2968,Xã Thượng Hà,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2971,Xã Kim Sơn,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2974,Xã Cam Cọn,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2977,Xã Minh Tân,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2980,Xã Xuân Thượng,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2983,Xã Việt Tiến,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2986,Xã Yên Sơn,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2989,Xã Bảo Hà,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2992,Xã Lương Sơn,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
2998,Xã Phúc Khánh,,Xã,87,Huyện Bảo Yên,10,Tỉnh Lào Cai
3001,Phường Sa Pa,,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3002,Phường Sa Pả,,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3003,Phường Ô Quý Hồ,,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3004,Xã Ngũ Chỉ Sơn,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3006,Phường Phan Si Păng,,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3010,Xã Trung Chải,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3013,Xã Tả Phìn,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3016,Phường Hàm Rồng,,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3019,Xã Hoàng Liên,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3022,Xã Thanh Bình,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3028,Phường Cầu Mây,,Phường,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3037,Xã Mường Hoa,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3040,Xã Tả Van,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3043,Xã Mường Bo,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3046,Xã Bản Hồ,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3052,Xã Liên Minh,,Xã,88,Thị xã Sa Pa,10,Tỉnh Lào Cai
3055,Thị trấn Khánh Yên,,Thị trấn,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3061,Xã Võ Lao,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3064,Xã Sơn Thuỷ,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3067,Xã Nậm Mả,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3070,Xã Tân Thượng,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3073,Xã Nậm Rạng,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3076,Xã Nậm Chầy,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3079,Xã Tân An,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
3082,Xã Khánh Yên Thượng,,Xã,89,Huyện Văn Bàn,10,Tỉnh Lào Cai
